game_id,fecha,home_team,away_team,home_score,away_score,home_fg_pct,home_3p_pct,home_ft_pct,home_reb,home_ast,home_stl,home_blk,home_to,home_pf,home_pts,away_fg_pct,away_3p_pct,away_ft_pct,away_reb,away_ast,away_stl,away_blk,away_to,away_pf,away_pts,home_team_normalized,away_team_normalized,home_win,point_diff,net_rating_diff,reb_diff,ast_diff,tov_diff
401584910,2025-11-09,Nets,Magic,124.0,104.0,50.5,41.2,74.2,57.0,31.0,4.0,8.0,11.0,21.0,129.0,39.8,31.0,81.5,37.0,24.0,3.0,5.0,11.0,27.0,101.0,BKN,ORL,1,20.0,20.900000000000006,20.0,7.0,0.0
401584911,2025-11-09,Cavaliers,Pistons,108.0,100.0,47.0,26.7,65.2,49.0,24.0,9.0,3.0,16.0,20.0,101.0,49.4,33.3,66.7,43.0,25.0,11.0,1.0,11.0,18.0,110.0,CLE,DET,1,8.0,-8.999999999999996,6.0,-1.0,-5.0
401584912,2025-11-09,Heat,Pacers,142.0,132.0,53.9,48.0,87.5,28.0,27.0,3.0,1.0,10.0,22.0,129.0,65.9,50.0,80.0,32.0,35.0,4.0,8.0,9.0,24.0,144.0,MIA,IND,1,10.0,-14.000000000000007,-4.0,-8.0,-1.0
401584913,2025-11-09,Bulls,Pelicans,124.0,118.0,54.5,42.5,73.3,41.0,32.0,6.0,8.0,13.0,21.0,124.0,50.0,32.0,80.0,39.0,20.0,10.0,1.0,12.0,17.0,118.0,CHI,NOP,1,6.0,15.0,2.0,12.0,-1.0
401584914,2025-11-09,Bucks,Hawks,110.0,127.0,59.6,42.4,80.0,44.0,33.0,5.0,6.0,15.0,19.0,132.0,44.6,39.5,76.2,40.0,23.0,11.0,4.0,11.0,14.0,121.0,MIL,ATL,0,-17.0,17.9,4.0,10.0,-4.0
401584915,2025-11-09,Mavericks,Thunder,120.0,126.0,44.8,36.5,65.7,47.0,26.0,5.0,12.0,15.0,21.0,120.0,44.0,45.5,81.8,50.0,24.0,8.0,5.0,12.0,24.0,126.0,DAL,OKC,0,-6.0,-8.200000000000003,-3.0,2.0,-3.0
401584916,2025-11-09,Grizzlies,Suns,89.0,110.0,43.4,34.6,81.4,44.0,24.0,10.0,5.0,16.0,21.0,116.0,45.3,29.0,91.7,40.0,14.0,9.0,8.0,15.0,31.0,109.0,MEM,PHX,0,-21.0,3.700000000000003,4.0,10.0,-1.0
401584917,2025-11-09,Jazz,Trail Blazers,115.0,99.0,48.9,20.6,79.2,56.0,27.0,5.0,11.0,17.0,21.0,118.0,40.0,32.5,88.9,40.0,17.0,11.0,5.0,9.0,20.0,113.0,UTA,POR,1,16.0,-3.0,16.0,10.0,-8.0
401584918,2025-11-09,Kings,Nuggets,123.0,117.0,48.5,47.1,73.3,47.0,33.0,7.0,5.0,11.0,14.0,123.0,49.5,24.0,65.0,46.0,35.0,9.0,7.0,10.0,14.0,117.0,SAC,DEN,1,6.0,22.1,1.0,-2.0,-1.0
401584919,2025-11-09,Rockets,Lakers,128.0,94.0,44.9,29.6,70.4,48.0,24.0,11.0,7.0,9.0,17.0,107.0,40.4,35.5,77.8,54.0,24.0,5.0,7.0,16.0,23.0,97.0,HOU,LAL,1,34.0,-1.3999999999999986,-6.0,0.0,7.0
401584920,2025-11-09,Hornets,Heat,105.0,111.0,47.6,41.5,77.3,31.0,31.0,3.0,2.0,10.0,22.0,114.0,48.1,42.9,79.4,43.0,31.0,7.0,3.0,10.0,22.0,116.0,CHA,MIA,0,-6.0,-1.8999999999999986,-12.0,0.0,0.0
401584921,2025-11-09,Pacers,Pistons,136.0,113.0,55.6,34.5,76.7,30.0,26.0,11.0,4.0,14.0,18.0,123.0,56.5,41.9,73.7,43.0,33.0,8.0,5.0,18.0,20.0,131.0,IND,DET,1,23.0,-8.299999999999997,-13.0,-7.0,4.0
401584922,2025-11-09,Cavaliers,Magic,121.0,111.0,46.4,26.9,76.0,43.0,22.0,7.0,8.0,12.0,22.0,104.0,35.3,22.5,75.8,48.0,15.0,10.0,3.0,14.0,23.0,94.0,CLE,ORL,1,10.0,15.5,-5.0,7.0,2.0
401584923,2025-11-09,76ers,Wizards,146.0,128.0,54.7,43.5,88.0,47.0,37.0,14.0,6.0,13.0,27.0,146.0,42.4,29.0,64.5,44.0,21.0,5.0,2.0,22.0,19.0,101.0,PHI,WAS,1,18.0,26.800000000000004,3.0,16.0,9.0
401584924,2025-11-09,Hawks,Nuggets,122.0,129.0,45.8,38.6,94.4,35.0,25.0,9.0,2.0,10.0,21.0,122.0,53.4,41.4,79.3,49.0,29.0,9.0,8.0,16.0,19.0,129.0,ATL,DEN,0,-7.0,-10.399999999999999,-14.0,-4.0,6.0
401584925,2025-11-09,Raptors,Knicks,106.0,119.0,60.5,58.6,65.2,42.0,36.0,5.0,3.0,15.0,22.0,136.0,49.0,35.9,73.3,38.0,32.0,12.0,0.0,10.0,21.0,130.0,TOR,NYK,0,-13.0,34.2,4.0,4.0,-5.0
401584926,2025-11-09,Spurs,Rockets,126.0,122.0,34.4,30.8,85.0,60.0,20.0,7.0,2.0,16.0,18.0,93.0,35.6,12.2,68.2,51.0,20.0,9.0,5.0,17.0,14.0,82.0,SAS,HOU,1,4.0,17.4,9.0,0.0,1.0
401584927,2025-11-09,Grizzlies,Mavericks,110.0,125.0,46.1,40.9,81.3,38.0,26.0,9.0,5.0,17.0,19.0,113.0,50.0,42.5,89.5,43.0,27.0,8.0,9.0,17.0,17.0,120.0,MEM,DAL,0,-15.0,-5.5,-5.0,-1.0,0.0
401584928,2025-11-09,Bucks,Bulls,118.0,109.0,51.2,40.5,81.1,48.0,34.0,5.0,4.0,11.0,21.0,133.0,41.2,44.1,80.0,51.0,25.0,3.0,4.0,6.0,27.0,129.0,MIL,CHI,1,9.0,6.399999999999999,-3.0,9.0,-5.0
401584929,2025-11-09,Timberwolves,Pelicans,122.0,101.0,48.8,37.0,77.5,47.0,27.0,7.0,7.0,13.0,20.0,121.0,44.0,36.1,73.7,47.0,26.0,5.0,3.0,11.0,28.0,107.0,MIN,NOP,1,21.0,5.699999999999996,0.0,1.0,-2.0
401584930,2025-11-09,Thunder,Jazz,134.0,120.0,52.1,47.4,94.1,39.0,35.0,9.0,7.0,12.0,17.0,134.0,47.8,31.6,95.2,41.0,32.0,9.0,9.0,15.0,21.0,120.0,OKC,UTA,1,14.0,20.1,-2.0,3.0,3.0
401584931,2025-11-09,Kings,Nets,131.0,118.0,51.1,55.6,71.4,43.0,38.0,4.0,3.0,13.0,24.0,131.0,47.7,48.3,95.2,41.0,24.0,4.0,6.0,13.0,13.0,118.0,SAC,BKN,1,13.0,10.700000000000003,2.0,14.0,0.0
401584932,2025-11-09,Clippers,Trail Blazers,123.0,111.0,55.1,38.2,95.5,35.0,33.0,7.0,9.0,9.0,20.0,132.0,47.8,47.5,84.6,36.0,25.0,5.0,4.0,12.0,21.0,127.0,LAC,POR,1,12.0,-1.999999999999993,-1.0,8.0,3.0
401584933,2025-11-09,Celtics,Cavaliers,120.0,113.0,45.2,40.9,100.0,45.0,23.0,9.0,9.0,13.0,13.0,120.0,47.8,42.2,66.7,35.0,27.0,6.0,4.0,12.0,18.0,113.0,BOS,CLE,1,7.0,-3.8999999999999986,10.0,-4.0,-1.0
401584934,2025-11-09,Lakers,Mavericks,101.0,104.0,49.4,48.8,85.7,36.0,28.0,7.0,5.0,10.0,17.0,127.0,53.8,51.7,66.7,40.0,34.0,4.0,4.0,15.0,20.0,125.0,LAL,DAL,0,-3.0,-7.300000000000004,-4.0,-6.0,5.0
401584935,2025-11-09,Nuggets,Bulls,123.0,101.0,41.9,32.5,91.3,41.0,26.0,6.0,9.0,12.0,22.0,106.0,47.0,46.7,68.8,46.0,28.0,4.0,4.0,10.0,20.0,114.0,DEN,CHI,1,22.0,-19.300000000000004,-5.0,-2.0,-2.0
401584936,2025-11-09,Warriors,Suns,104.0,108.0,45.2,35.9,85.3,41.0,27.0,8.0,7.0,14.0,22.0,119.0,44.6,34.8,66.7,51.0,26.0,9.0,1.0,15.0,28.0,116.0,GSW,PHX,0,-4.0,1.7000000000000028,-10.0,1.0,1.0
401584937,2025-11-09,Kings,Clippers,117.0,131.0,52.4,37.9,95.2,49.0,21.0,7.0,2.0,15.0,17.0,119.0,41.9,27.0,70.8,38.0,27.0,8.0,2.0,14.0,19.0,99.0,SAC,LAC,0,-14.0,21.4,11.0,-6.0,-1.0
401584938,2025-11-09,Pistons,76ers,106.0,114.0,44.3,30.3,76.7,35.0,24.0,6.0,3.0,9.0,22.0,111.0,51.7,36.7,82.4,53.0,28.0,6.0,4.0,10.0,20.0,129.0,DET,PHI,0,-8.0,-13.800000000000008,-18.0,-4.0,1.0
401584939,2025-11-09,Wizards,Pelicans,122.0,142.0,51.2,43.2,79.2,33.0,28.0,7.0,6.0,15.0,16.0,122.0,52.1,47.1,86.7,46.0,30.0,11.0,3.0,9.0,17.0,142.0,WAS,NOP,0,-20.0,-4.799999999999997,-13.0,-2.0,-6.0
401584940,2025-11-09,Hornets,Heat,105.0,111.0,47.7,50.0,94.7,47.0,29.0,10.0,3.0,22.0,12.0,115.0,53.2,38.7,90.9,31.0,27.0,11.0,5.0,21.0,18.0,104.0,CHA,MIA,0,-6.0,5.799999999999997,16.0,2.0,-1.0
401584941,2025-11-09,Raptors,Hawks,135.0,128.0,57.5,52.9,70.8,47.0,39.0,3.0,9.0,14.0,18.0,135.0,48.0,43.9,73.7,42.0,32.0,9.0,8.0,7.0,18.0,128.0,TOR,ATL,1,7.0,18.5,5.0,7.0,-7.0
401584942,2025-11-09,Rockets,Grizzlies,111.0,91.0,45.3,37.5,73.0,58.0,23.0,6.0,3.0,19.0,28.0,117.0,42.7,26.3,70.6,39.0,25.0,7.0,4.0,11.0,30.0,104.0,HOU,MEM,1,20.0,13.799999999999994,19.0,-2.0,-8.0
401584943,2025-11-09,Pacers,Bucks,126.0,124.0,53.9,25.9,77.1,43.0,27.0,8.0,8.0,15.0,24.0,140.0,45.0,30.6,78.1,45.0,30.0,7.0,6.0,18.0,32.0,126.0,IND,MIL,1,2.0,4.199999999999996,-2.0,-3.0,3.0
401584944,2025-11-09,Spurs,Lakers,119.0,122.0,46.9,43.2,72.2,46.0,28.0,8.0,6.0,17.0,16.0,119.0,53.8,40.0,58.8,46.0,31.0,14.0,4.0,16.0,16.0,122.0,SAS,LAL,0,-3.0,-3.6999999999999957,0.0,-3.0,-1.0
401584945,2025-11-09,Suns,Nets,112.0,116.0,47.6,32.1,85.2,49.0,28.0,5.0,4.0,12.0,20.0,112.0,46.1,36.6,79.2,36.0,24.0,9.0,4.0,7.0,17.0,116.0,PHX,BKN,0,-4.0,-3.0,13.0,4.0,-5.0
401584946,2025-11-09,Jazz,Knicks,117.0,113.0,43.9,38.1,71.4,53.0,31.0,5.0,4.0,15.0,27.0,117.0,43.6,23.1,68.8,46.0,21.0,10.0,4.0,8.0,21.0,113.0,UTA,NYK,1,4.0,15.299999999999997,7.0,10.0,-7.0
401584947,2025-11-09,Celtics,Cavaliers,120.0,113.0,50.6,36.1,85.0,44.0,22.0,7.0,8.0,13.0,15.0,116.0,48.2,33.3,94.1,39.0,21.0,7.0,1.0,16.0,18.0,107.0,BOS,CLE,1,7.0,5.200000000000003,5.0,1.0,3.0
401584948,2025-11-09,Bulls,Heat,102.0,97.0,46.3,44.1,77.1,42.0,26.0,2.0,1.0,10.0,20.0,116.0,48.4,38.9,66.7,43.0,32.0,8.0,2.0,5.0,23.0,124.0,CHI,MIA,1,5.0,3.1000000000000014,-1.0,-6.0,-5.0
401584949,2025-11-09,Mavericks,Timberwolves,101.0,119.0,47.0,21.9,88.9,34.0,21.0,6.0,2.0,15.0,19.0,101.0,50.0,45.2,68.0,45.0,30.0,9.0,4.0,15.0,19.0,119.0,DAL,MIN,0,-18.0,-26.300000000000004,-11.0,-9.0,0.0
401584950,2025-11-09,Nuggets,Nets,124.0,101.0,47.5,33.3,85.7,48.0,31.0,13.0,6.0,8.0,15.0,124.0,41.1,26.7,75.0,53.0,28.0,5.0,4.0,16.0,23.0,101.0,DEN,BKN,1,23.0,12.999999999999996,-5.0,3.0,8.0
401584951,2025-11-09,Jazz,Trail Blazers,115.0,99.0,41.7,35.6,66.7,49.0,30.0,9.0,4.0,11.0,12.0,114.0,53.3,33.3,92.9,45.0,27.0,9.0,9.0,11.0,14.0,122.0,UTA,POR,1,16.0,-9.29999999999999,4.0,3.0,0.0
401584952,2025-11-09,Kings,Thunder,105.0,98.0,49.5,40.0,76.2,47.0,32.0,6.0,4.0,17.0,22.0,128.0,43.1,30.6,88.9,44.0,26.0,8.0,7.0,13.0,25.0,123.0,SAC,OKC,1,7.0,15.799999999999997,3.0,6.0,-4.0
401584953,2025-11-09,Warriors,Clippers,120.0,114.0,50.6,40.6,86.7,40.0,27.0,6.0,9.0,13.0,20.0,121.0,43.5,35.6,89.5,43.0,22.0,8.0,2.0,11.0,24.0,113.0,GSW,LAC,1,6.0,12.100000000000001,-3.0,5.0,-2.0
401584954,2025-11-09,Hornets,Pelicans,107.0,112.0,44.6,29.0,76.2,39.0,18.0,7.0,4.0,8.0,24.0,107.0,47.5,33.3,84.4,49.0,24.0,4.0,5.0,15.0,17.0,112.0,CHA,NOP,0,-5.0,-7.199999999999996,-10.0,-6.0,7.0
401584955,2025-11-09,Pistons,76ers,106.0,114.0,41.8,37.8,90.3,54.0,24.0,17.0,8.0,11.0,23.0,124.0,43.2,19.0,78.3,42.0,19.0,3.0,7.0,21.0,25.0,92.0,DET,PHI,0,-8.0,17.39999999999999,12.0,5.0,10.0
401584956,2025-11-09,Pacers,Wizards,143.0,120.0,56.5,48.1,76.9,47.0,36.0,7.0,8.0,17.0,18.0,137.0,44.9,37.5,75.0,41.0,35.0,7.0,8.0,15.0,25.0,123.0,IND,WAS,1,23.0,22.200000000000003,6.0,1.0,-2.0
401584957,2025-11-09,Magic,Celtics,113.0,96.0,52.2,42.9,70.0,34.0,31.0,14.0,7.0,10.0,22.0,128.0,48.3,40.0,72.2,45.0,25.0,5.0,2.0,21.0,22.0,111.0,ORL,BOS,1,17.0,6.800000000000004,-11.0,6.0,11.0
401584958,2025-11-09,Raptors,Hawks,135.0,128.0,51.9,32.3,56.0,32.0,30.0,8.0,6.0,14.0,19.0,104.0,51.5,39.0,83.3,55.0,34.0,4.0,4.0,12.0,19.0,125.0,TOR,ATL,1,7.0,-6.300000000000004,-23.0,-4.0,-2.0
401584959,2025-11-09,Spurs,Lakers,119.0,122.0,49.5,42.9,89.5,45.0,35.0,5.0,5.0,8.0,19.0,129.0,48.3,30.6,64.3,43.0,32.0,5.0,5.0,6.0,15.0,115.0,SAS,LAL,0,-3.0,13.5,2.0,3.0,-2.0
401584960,2025-11-09,Rockets,Grizzlies,111.0,91.0,40.2,27.5,73.3,48.0,19.0,4.0,8.0,17.0,24.0,96.0,36.4,37.9,87.5,51.0,18.0,10.0,10.0,11.0,19.0,103.0,HOU,MEM,1,20.0,-6.599999999999994,-3.0,1.0,-6.0
401584961,2025-11-09,Knicks,Suns,113.0,116.0,52.2,39.3,81.0,33.0,30.0,4.0,3.0,11.0,17.0,122.0,59.8,58.6,85.7,38.0,28.0,9.0,5.0,11.0,20.0,139.0,NYK,PHX,0,-3.0,-26.9,-5.0,2.0,0.0
401584962,2025-11-09,Bucks,Pistons,120.0,118.0,56.8,45.2,84.4,49.0,24.0,5.0,8.0,14.0,24.0,146.0,44.8,21.4,84.6,36.0,25.0,10.0,4.0,8.0,23.0,114.0,MIL,DET,1,2.0,35.800000000000004,13.0,-1.0,-6.0
401584963,2025-11-09,Hornets,76ers,82.0,135.0,36.3,20.0,81.8,36.0,15.0,3.0,4.0,11.0,14.0,82.0,60.2,45.2,88.2,45.0,30.0,10.0,6.0,10.0,17.0,135.0,CHA,PHI,0,-53.0,-49.10000000000001,-9.0,-15.0,-1.0
401584964,2025-11-09,Cavaliers,Hawks,128.0,105.0,48.5,38.1,86.7,49.0,32.0,8.0,3.0,10.0,22.0,127.0,48.2,41.7,88.0,34.0,21.0,5.0,4.0,11.0,21.0,119.0,CLE,ATL,1,23.0,-3.3000000000000043,15.0,11.0,1.0
401584965,2025-11-09,Bulls,Heat,102.0,97.0,51.8,37.1,76.0,31.0,26.0,7.0,2.0,10.0,19.0,118.0,48.1,42.1,89.7,40.0,25.0,8.0,4.0,14.0,19.0,116.0,CHI,MIA,1,5.0,-1.3000000000000043,-9.0,1.0,4.0
401584966,2025-11-09,Timberwolves,Pacers,127.0,109.0,55.8,60.0,81.3,36.0,33.0,10.0,4.0,15.0,16.0,127.0,50.0,28.6,81.3,40.0,25.0,10.0,6.0,13.0,15.0,109.0,MIN,IND,1,18.0,37.199999999999996,-4.0,8.0,-2.0
401584967,2025-11-09,Warriors,Nets,124.0,120.0,48.4,53.1,95.0,42.0,29.0,7.0,5.0,14.0,15.0,124.0,48.4,39.5,86.7,42.0,31.0,6.0,8.0,16.0,21.0,120.0,GSW,BKN,1,4.0,13.600000000000001,0.0,-2.0,2.0
401584968,2025-11-09,Thunder,Nuggets,95.0,128.0,45.2,37.5,87.5,46.0,30.0,5.0,0.0,9.0,22.0,117.0,51.2,33.3,83.3,40.0,22.0,4.0,9.0,10.0,19.0,118.0,OKC,DEN,0,-33.0,-1.7999999999999972,6.0,8.0,1.0
401584969,2025-11-09,Trail Blazers,Mavericks,112.0,125.0,50.0,21.9,86.4,44.0,17.0,8.0,2.0,11.0,21.0,120.0,49.5,34.0,90.5,47.0,27.0,7.0,2.0,12.0,17.0,131.0,POR,DAL,0,-13.0,-11.600000000000001,-3.0,-10.0,1.0
401584970,2025-11-09,Jazz,Kings,114.0,130.0,54.1,48.9,73.3,45.0,36.0,6.0,2.0,14.0,17.0,125.0,44.2,32.4,76.2,37.0,28.0,8.0,3.0,12.0,12.0,104.0,UTA,SAC,0,-16.0,26.4,8.0,8.0,-2.0
401584971,2025-11-09,Knicks,Clippers,111.0,97.0,56.8,48.5,82.4,42.0,36.0,8.0,6.0,8.0,21.0,144.0,46.8,31.4,88.5,39.0,20.0,7.0,4.0,10.0,22.0,122.0,NYK,LAC,1,14.0,27.1,3.0,16.0,2.0
401584972,2025-11-09,Magic,Celtics,113.0,96.0,47.4,47.2,87.5,55.0,18.0,4.0,10.0,14.0,19.0,114.0,38.2,30.6,75.0,43.0,18.0,7.0,4.0,8.0,16.0,97.0,ORL,BOS,1,17.0,25.799999999999997,12.0,0.0,-6.0
401584973,2025-11-09,Pelicans,Spurs,121.0,106.0,42.6,35.7,71.4,39.0,29.0,6.0,6.0,13.0,15.0,110.0,56.1,52.4,63.6,51.0,38.0,11.0,3.0,13.0,19.0,146.0,NOP,SAS,1,15.0,-30.199999999999996,-12.0,-9.0,0.0
401584974,2025-11-09,Bucks,Rockets,128.0,119.0,50.0,36.1,78.1,46.0,25.0,4.0,1.0,15.0,23.0,128.0,52.9,40.7,85.7,31.0,26.0,8.0,4.0,9.0,21.0,119.0,MIL,HOU,1,9.0,-7.5,15.0,-1.0,-6.0
401584975,2025-11-09,Suns,Wizards,112.0,108.0,45.6,22.6,76.7,54.0,29.0,8.0,6.0,17.0,16.0,112.0,41.1,30.4,80.0,44.0,24.0,8.0,6.0,10.0,25.0,108.0,PHX,WAS,1,4.0,-3.299999999999997,10.0,5.0,-7.0
401584976,2025-11-09,Warriors,Trail Blazers,110.0,106.0,47.1,37.1,91.3,37.0,23.0,10.0,4.0,13.0,20.0,114.0,52.9,34.2,68.4,43.0,31.0,10.0,4.0,14.0,20.0,118.0,GSW,POR,1,4.0,-2.8999999999999986,-6.0,-8.0,1.0
401584977,2025-11-09,Cavaliers,Rockets,135.0,130.0,48.5,39.6,64.7,38.0,29.0,7.0,8.0,11.0,25.0,135.0,46.1,36.4,88.9,47.0,34.0,9.0,5.0,13.0,32.0,130.0,CLE,HOU,1,5.0,5.600000000000001,-9.0,-5.0,2.0
401584978,2025-11-09,Pacers,Clippers,127.0,151.0,51.6,36.4,81.0,34.0,38.0,6.0,7.0,11.0,21.0,127.0,57.1,50.0,87.0,46.0,26.0,4.0,9.0,11.0,19.0,151.0,IND,LAC,0,-24.0,-19.1,-12.0,12.0,0.0
401584979,2025-11-09,76ers,Bulls,104.0,108.0,43.2,34.4,89.5,44.0,23.0,8.0,8.0,12.0,17.0,104.0,47.2,41.4,80.0,45.0,24.0,7.0,9.0,10.0,15.0,108.0,PHI,CHI,0,-4.0,-11.0,-1.0,-1.0,-2.0
401584980,2025-11-09,Pistons,Hawks,120.0,126.0,54.1,44.4,81.5,40.0,25.0,6.0,10.0,17.0,24.0,130.0,51.1,40.9,70.4,36.0,23.0,7.0,3.0,13.0,26.0,124.0,DET,ATL,0,-6.0,6.5,4.0,2.0,-4.0
401584981,2025-11-09,Timberwolves,Heat,106.0,90.0,47.1,36.7,83.3,40.0,27.0,10.0,4.0,15.0,18.0,108.0,49.4,37.9,89.5,45.0,27.0,10.0,9.0,13.0,19.0,112.0,MIN,MIA,1,16.0,-3.499999999999993,-5.0,0.0,-2.0
401584982,2025-11-09,Hornets,Raptors,119.0,116.0,51.2,27.6,81.8,51.0,30.0,4.0,4.0,17.0,16.0,114.0,43.8,25.0,100.0,36.0,18.0,8.0,6.0,12.0,19.0,99.0,CHA,TOR,1,3.0,10.000000000000007,15.0,12.0,-5.0
401584983,2025-11-09,Thunder,Grizzlies,116.0,97.0,45.7,30.6,91.3,53.0,31.0,11.0,10.0,12.0,18.0,116.0,35.3,35.2,85.7,45.0,25.0,6.0,3.0,22.0,19.0,97.0,OKC,MEM,1,19.0,5.800000000000004,8.0,6.0,10.0
401584984,2025-11-09,Nuggets,Mavericks,125.0,114.0,56.3,53.8,81.8,46.0,29.0,7.0,4.0,8.0,19.0,130.0,44.6,34.2,47.4,43.0,19.0,2.0,0.0,11.0,20.0,104.0,DEN,DAL,1,11.0,31.29999999999999,3.0,10.0,3.0
401584985,2025-11-09,Jazz,Nets,125.0,108.0,49.5,41.2,87.5,51.0,30.0,6.0,8.0,14.0,20.0,125.0,43.3,41.0,70.0,36.0,25.0,4.0,9.0,13.0,17.0,108.0,UTA,BKN,1,17.0,6.400000000000006,15.0,5.0,-1.0
401584986,2025-11-09,Kings,Wizards,143.0,131.0,53.0,39.5,76.9,42.0,35.0,8.0,5.0,7.0,24.0,143.0,51.8,47.4,83.3,39.0,26.0,3.0,6.0,11.0,21.0,131.0,SAC,WAS,1,12.0,-6.699999999999996,3.0,9.0,4.0
401584987,2025-11-09,Lakers,Knicks,109.0,114.0,42.4,31.7,92.3,41.0,29.0,9.0,3.0,10.0,17.0,109.0,47.7,33.3,87.0,52.0,21.0,5.0,6.0,15.0,16.0,114.0,LAL,NYK,0,-5.0,-6.900000000000002,-11.0,8.0,5.0
401584988,2025-11-09,Grizzlies,Pelicans,104.0,111.0,47.1,44.0,91.7,39.0,23.0,4.0,3.0,11.0,23.0,113.0,50.0,32.3,79.3,42.0,19.0,5.0,7.0,17.0,19.0,115.0,MEM,NOP,0,-7.0,8.800000000000004,-3.0,4.0,6.0
401584989,2025-11-09,Bucks,Spurs,132.0,119.0,47.2,36.7,77.8,47.0,34.0,11.0,7.0,6.0,15.0,132.0,47.9,30.0,85.7,52.0,27.0,4.0,4.0,16.0,17.0,119.0,MIL,SAS,1,13.0,6.000000000000007,-5.0,7.0,10.0
401584990,2025-11-09,Warriors,Celtics,132.0,126.0,45.9,40.0,85.7,59.0,29.0,4.0,5.0,10.0,15.0,132.0,41.2,29.3,88.2,55.0,28.0,6.0,5.0,8.0,13.0,126.0,GSW,BOS,1,6.0,15.399999999999995,4.0,1.0,-2.0
401584991,2025-11-09,Suns,Trail Blazers,120.0,107.0,44.8,50.0,89.5,42.0,23.0,8.0,4.0,15.0,18.0,109.0,44.7,21.7,71.4,47.0,23.0,10.0,6.0,13.0,15.0,104.0,PHX,POR,1,13.0,28.399999999999995,-5.0,0.0,-2.0
401584992,2025-11-09,Cavaliers,Jazz,124.0,116.0,46.9,45.1,68.8,44.0,34.0,8.0,3.0,11.0,23.0,124.0,51.3,43.3,82.1,38.0,24.0,5.0,6.0,16.0,22.0,116.0,CLE,UTA,1,8.0,-2.5999999999999943,6.0,10.0,5.0
401584993,2025-11-09,Pacers,Hornets,124.0,125.0,61.3,46.2,93.3,38.0,37.0,6.0,8.0,13.0,20.0,144.0,47.4,25.8,78.9,37.0,23.0,6.0,0.0,10.0,18.0,113.0,IND,CHA,0,-1.0,34.3,1.0,14.0,-3.0
401584994,2025-11-09,Magic,Heat,106.0,115.0,46.1,25.0,78.9,49.0,29.0,8.0,5.0,11.0,24.0,106.0,48.2,51.7,83.3,39.0,25.0,6.0,2.0,11.0,17.0,115.0,ORL,MIA,0,-9.0,-28.800000000000004,10.0,4.0,0.0
401584995,2025-11-09,Timberwolves,76ers,112.0,99.0,53.6,36.4,90.6,36.0,20.0,9.0,3.0,12.0,25.0,127.0,51.2,36.0,83.3,39.0,22.0,4.0,2.0,18.0,22.0,113.0,MIN,PHI,1,13.0,2.799999999999997,-3.0,-2.0,6.0
401584996,2025-11-09,Nets,Knicks,102.0,121.0,36.6,31.9,76.5,49.0,25.0,6.0,9.0,11.0,20.0,102.0,46.3,39.4,80.0,54.0,24.0,8.0,7.0,11.0,15.0,121.0,BKN,NYK,0,-19.0,-17.199999999999996,-5.0,1.0,0.0
401584997,2025-11-09,Raptors,Nuggets,104.0,113.0,47.8,33.3,69.2,41.0,26.0,3.0,5.0,11.0,12.0,104.0,50.0,36.4,42.9,46.0,29.0,9.0,9.0,8.0,13.0,113.0,TOR,DEN,0,-9.0,-5.300000000000004,-5.0,-3.0,-3.0
401584998,2025-11-09,Bulls,Lakers,124.0,108.0,54.5,52.9,90.9,48.0,25.0,7.0,6.0,15.0,15.0,124.0,44.7,32.4,80.0,40.0,27.0,7.0,7.0,13.0,11.0,108.0,CHI,LAL,1,16.0,30.299999999999997,8.0,-2.0,-2.0
401584999,2025-11-09,Rockets,Hawks,127.0,134.0,49.4,47.1,100.0,37.0,25.0,4.0,6.0,8.0,23.0,127.0,51.6,42.5,82.1,44.0,31.0,4.0,3.0,9.0,18.0,134.0,HOU,ATL,0,-7.0,2.3999999999999986,-7.0,-6.0,1.0
401585000,2025-11-09,Mavericks,Clippers,144.0,126.0,42.9,32.6,70.4,36.0,23.0,8.0,3.0,6.0,19.0,111.0,55.8,35.5,92.0,44.0,27.0,6.0,4.0,12.0,22.0,120.0,DAL,LAC,1,18.0,-15.799999999999997,-8.0,-4.0,6.0
401585001,2025-11-09,Kings,Celtics,119.0,144.0,47.3,47.7,52.2,37.0,29.0,4.0,8.0,7.0,15.0,119.0,55.4,52.4,83.3,50.0,35.0,6.0,10.0,9.0,17.0,144.0,SAC,BOS,0,-25.0,-12.799999999999997,-13.0,-6.0,2.0
401585002,2025-11-09,Pistons,Jazz,111.0,119.0,50.0,29.0,84.2,41.0,24.0,6.0,9.0,20.0,19.0,111.0,45.7,36.7,91.7,44.0,26.0,15.0,7.0,12.0,18.0,119.0,DET,UTA,0,-8.0,-3.4000000000000057,-3.0,-2.0,-8.0
401585003,2025-11-09,Cavaliers,Pelicans,104.0,123.0,47.1,38.6,62.5,35.0,34.0,4.0,3.0,11.0,13.0,104.0,54.7,42.9,87.5,40.0,32.0,7.0,4.0,9.0,15.0,123.0,CLE,NOP,0,-19.0,-11.899999999999999,-5.0,2.0,-2.0
401585004,2025-11-09,Spurs,Bulls,112.0,121.0,54.4,25.0,81.8,36.0,24.0,11.0,5.0,11.0,18.0,114.0,45.7,33.3,68.8,41.0,24.0,6.0,7.0,19.0,11.0,95.0,SAS,CHI,0,-9.0,0.3999999999999986,-5.0,0.0,8.0
